ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
20	prendere	_	_	_	_	18	acl	_	_	327	O	_
21	il	_	_	_	_	22	det	_	_	328	O	_
22	materiale	_	_	_	_	20	obj	_	_	329	O	_
23	chimico	_	_	_	_	22	amod	_	_	330	O	_
24	e	_	_	_	_	25	cc	_	_	331	O	_
25-26	trasferirlo	_	_	_	_	_	_	_	_	_	_	_
25	trasferir	_	_	_	_	20	conj	_	_	332	O	_
26	lo	_	_	_	_	25	obj	_	_	333	O	_
27	e	_	_	_	_	28	cc	_	_	334	O	_
28-29	portarlo	_	_	_	_	_	_	_	_	_	_	_
28	portar	_	_	_	_	25	conj	_	_	335	O	_
29	lo	_	_	_	_	28	obj	_	_	336	O	_
30	in	_	_	_	_	32	case	_	_	337	O	_
31	altri	_	_	_	_	32	amod	_	_	338	O	_
32	luoghi	_	_	_	_	28	obl	_	_	339	O	_
33	perché	_	_	_	_	35	mark	_	_	340	O	_
34	venisse	_	_	_	_	35	aux:pass	_	_	341	O	_
35	neutralizzato	_	_	_	_	28	advcl	_	_	342	O	_
36	.	_	_	_	_	2	punct	_	_	343	O	_
# sent_id = 15
# text = Questo è il vero scenario dove siamo.
1	Questo	_	_	_	_	5	nsubj	_	_	344	O	_
2	è	_	_	_	_	5	cop	_	_	345	O	_
3	il	_	_	_	_	5	det	_	_	346	O	_
4	vero	_	_	_	_	5	amod	_	_	347	O	_
5	scenario	_	_	_	_	0	root	_	_	348	O	_
6	dove	_	_	_	_	7	advmod	_	_	349	O	_
7	siamo	_	_	_	_	5	acl:relcl	_	_	350	O	_
8	.	_	_	_	_	5	punct	_	_	351	O	_
# sent_id = 16
# text = E se concordiamo con la cautela del Governo sulla posizione, non possiamo non evidenziare, però, grosse contraddizioni, come l'assenza totale dell'Unione europea.
1	E	_	_	_	_	17	cc	_	_	352	 	 
2	se	_	_	_	_	3	mark	_	_	353	 	 
3	concordiamo	_	_	_	_	17	advcl	_	_	354	 	 
4	con	_	_	_	_	6	case	_	_	355	 	 
5	la	_	_	_	_	6	det	_	_	356	 	 
6	cautela	_	_	_	_	3	obl	_	_	357	 	 
7-8	del	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	358	 	 
8	il	_	_	_	_	9	det	_	_	359	 	 
9	Governo	_	_	_	_	6	nmod	_	_	360	 	 
10-11	sulla	_	_	_	_	_	_	_	_	_	_	_
10	su	_	_	_	_	12	case	_	_	361	 	 
11	la	_	_	_	_	12	det	_	_	362	 	 
12	posizione	_	_	_	_	3	obl	_	_	363	 	 
13	,	_	_	_	_	3	punct	_	_	364	 	 
14	non	_	_	_	_	17	advmod	_	_	365	 	 
15	possiamo	_	_	_	_	17	aux	_	_	366	 	 
16	non	_	_	_	_	17	advmod	_	_	367	 	 
17	evidenziare	_	_	_	_	0	root	_	_	368	 	 
18	,	_	_	_	_	17	punct	_	_	369	 	 
19	però	_	_	_	_	17	advmod	_	_	370	 	 
20	,	_	_	_	_	17	punct	_	_	371	 	 
21	grosse	_	_	_	_	22	amod	_	_	372	 	 
22	contraddizioni	_	_	_	_	17	obj	_	_	373	 	 
23	,	_	_	_	_	22	punct	_	_	374	 	 
24	come	_	_	_	_	26	case	_	_	375	 	 
25	l'	_	_	_	_	26	det	_	_	376	 	 
26	assenza	_	_	_	_	22	nmod	_	_	377	 	 
27	totale	_	_	_	_	26	amod	_	_	378	 	 
28-29	dell'	_	_	_	_	_	_	_	_	_	_	_
28	di	_	_	_	_	30	case	_	_	379	 	 
29	l'	_	_	_	_	30	det	_	_	380	 	 
30	Unione	_	_	_	_	26	nmod	_	_	381	 	 
31	europea	_	_	_	_	30	flat:name	_	_	382	 	 
32	.	_	_	_	_	17	punct	_	_	383	 	 
# sent_id = 17
# text = Chiamiamo sempre “Europa, Europa, Europa”, ma questa è stata completamente assente.
1	Chiamiamo	_	_	_	_	0	root	_	_	384	O	_
2	sempre	_	_	_	_	1	advmod	_	_	385	O	_
3	“	_	_	_	_	4	punct	_	_	386	O	_
4	Europa	_	_	_	_	1	obj	_	_	387	O	_
5	,	_	_	_	_	6	punct	_	_	388	O	_
6	Europa	_	_	_	_	4	conj	_	_	389	O	_
7	,	_	_	_	_	8	punct	_	_	390	O	_
8	Europa	_	_	_	_	4	conj	_	_	391	O	_
9	”	_	_	_	_	4	punct	_	_	392	O	_
10	,	_	_	_	_	16	punct	_	_	393	O	_
11	ma	_	_	_	_	16	cc	_	_	394	O	_
12	questa	_	_	_	_	16	nsubj	_	_	395	O	_
13	è	_	_	_	_	16	aux	_	_	396	O	_
14	stata	_	_	_	_	16	cop	_	_	397	O	_
15	completamente	_	_	_	_	16	advmod	_	_	398	O	_
16	assente	_	_	_	_	1	conj	_	_	399	O	_
17	.	_	_	_	_	1	punct	_	_	400	O	_
# sent_id = 18
# text = Non si è sentita una sola voce sull'Europa.
1	Non	_	_	_	_	4	advmod	_	_	401	 	 
2	si	_	_	_	_	4	expl:pass	_	_	402	 	 
3	è	_	_	_	_	4	aux	_	_	403	 	 
4	sentita	_	_	_	_	0	root	_	_	404	 	 
5	una	_	_	_	_	7	det	_	_	405	 	 
6	sola	_	_	_	_	7	amod	_	_	406	 	 
7	voce	_	_	_	_	4	nsubj:pass	_	_	407	 	 
8-9	sull'	_	_	_	_	_	_	_	_	_	_	_
8	su	_	_	_	_	10	case	_	_	408	 	 
9	l'	_	_	_	_	10	det	_	_	409	 	 
10	Europa	_	_	_	_	7	nmod	_	_	410	 	 
11	.	_	_	_	_	4	punct	_	_	411	 	 
# sent_id = 19
# text = Niente, il nulla.
1	Niente	_	_	_	_	0	root	_	_	412	O	_
2	,	_	_	_	_	4	punct	_	_	413	O	_
3	il	_	_	_	_	4	det	_	_	414	O	_
4	nulla	_	_	_	_	1	conj	_	_	415	O	_
5	.	_	_	_	_	1	punct	_	_	416	O	_
# sent_id = 20
# text = Ci saremmo aspettati che il nostro Paese, seppure in un momento in cui il Governo non è nella pienezza delle sue funzioni, potesse svolgere quel ruolo di mediazione che invece noi rivendichiamo con forza.
1	Ci	_	_	_	_	3	expl	_	_	417	 	 
2	saremmo	_	_	_	_	3	aux	_	_	418	 	 
3	aspettati	_	_	_	_	0	root	_	_	419	 	 
4	che	_	_	_	_	28	mark	_	_	420	 	 
5	il	_	_	_	_	7	det	_	_	421	 	 
6	nostro	_	_	_	_	7	det:poss	_	_	422	 	 
7	Paese	_	_	_	_	28	nsubj	_	_	423	 	 
8	,	_	_	_	_	7	punct	_	_	424	 	 
9	seppure	_	_	_	_	12	advmod	_	_	425	 	 
10	in	_	_	_	_	12	case	_	_	426	 	 
11	un	_	_	_	_	12	det	_	_	427	 	 
12	momento	_	_	_	_	28	obl	_	_	428	 	 
13	in	_	_	_	_	14	case	_	_	429	 	 
14	cui	_	_	_	_	21	obl	_	_	430	 	 
15	il	_	_	_	_	16	det	_	_	431	 	 
16	Governo	_	_	_	_	21	nsubj	_	_	432	 	 
17	non	_	_	_	_	21	advmod	_	_	433	 	 
18	è	_	_	_	_	21	cop	_	_	434	 	 
19-20	nella	_	_	_	_	_	_	_	_	_	_	_
19	in	_	_	_	_	21	case	_	_	435	 	 
20	la	_	_	_	_	21	det	_	_	436	 	 
21	pienezza	_	_	_	_	12	acl:relcl	_	_	437	 	 
22-23	delle	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	25	case	_	_	438	 	 
23	le	_	_	_	_	25	det	_	_	439	 	 
24	sue	_	_	_	_	25	det:poss	_	_	440	 	 
25	funzioni	_	_	_	_	21	nmod	_	_	441	 	 
26	,	_	_	_	_	12	punct	_	_	442	 	 
27	potesse	_	_	_	_	28	aux	_	_	443	 	 
28	svolgere	_	_	_	_	3	ccomp	_	_	444	 	 
29	quel	_	_	_	_	30	det	_	_	445	 	 
30	ruolo	_	_	_	_	28	obj	_	_	446	 	 
31	di	_	_	_	_	32	case	_	_	447	 	 
32	mediazione	_	_	_	_	30	nmod	_	_	448	 	 
33	che	_	_	_	_	36	obj	_	_	449	 	 
34	invece	_	_	_	_	36	advmod	_	_	450	 	 
35	noi	_	_	_	_	36	nsubj	_	_	451	 	 
36	rivendichiamo	_	_	_	_	30	acl:relcl	_	_	452	 	 
37	con	_	_	_	_	38	case	_	_	453	 	 
38	forza	_	_	_	_	36	obl	_	_	454	 	 
39	.	_	_	_	_	3	punct	_	_	455	 	 
# sent_id = 21
# text = E sulla Russia, il suo termine di “sfidare” la Russia non ci pare corretto.
1	E	_	_	_	_	17	cc	_	_	456	 	 
2-3	sulla	_	_	_	_	_	_	_	_	_	_	_
2	su	_	_	_	_	4	case	_	_	457	 	 
3	la	_	_	_	_	4	det	_	_	458	 	 
4	Russia	_	_	_	_	17	obl	_	_	459	 	 
5	,	_	_	_	_	4	punct	_	_	460	 	 
6	il	_	_	_	_	8	det	_	_	461	 	 
7	suo	_	_	_	_	8	det:poss	_	_	462	 	 
8	termine	_	_	_	_	17	nsubj	_	_	463	 	 
9	di	_	_	_	_	11	mark	_	_	464	 	 
10	“	_	_	_	_	11	punct	_	_	465	 	 
11	sfidare	_	_	_	_	8	acl	_	_	466	 	 
12	”	_	_	_	_	11	punct	_	_	467	 	 
13	la	_	_	_	_	14	det	_	_	468	 	 
14	Russia	_	_	_	_	11	obj	_	_	469	 	 
15	non	_	_	_	_	17	advmod	_	_	470	 	 
16	ci	_	_	_	_	17	iobj	_	_	471	 	 
17	pare	_	_	_	_	0	root	_	_	472	 	 
18	corretto	_	_	_	_	17	xcomp	_	_	473	 	 
19	.	_	_	_	_	17	punct	_	_	474	 	 
# sent_id = 22
# text = Noi vogliamo far sì che la Russia collabori su tutti i dossier internazionali:
1	Noi	_	_	_	_	3	nsubj	_	_	475	O	_
2	vogliamo	_	_	_	_	3	aux	_	_	476	O	_
3	far	_	_	_	_	0	root	_	_	477	O	_
4	sì	_	_	_	_	3	advmod	_	_	478	O	_
5	che	_	_	_	_	8	mark	_	_	479	O	_
6	la	_	_	_	_	7	det	_	_	480	O	_
7	Russia	_	_	_	_	8	nsubj	_	_	481	O	_
8	collabori	_	_	_	_	3	ccomp	_	_	482	O	_
9	su	_	_	_	_	12	case	_	_	483	O	_
10	tutti	_	_	_	_	12	det:predet	_	_	484	O	_
11	i	_	_	_	_	12	det	_	_	485	O	_
12	dossier	_	_	_	_	8	obl	_	_	486	O	_
13	internazionali	_	_	_	_	12	amod	_	_	487	O	_
14	:	_	_	_	_	3	punct	_	_	488	O	_
# sent_id = 23
# text = sulle grandi questioni, sulla lotta al terrorismo, sull'immigrazione, sui grandi processi di pace.
1-2	sulle	_	_	_	_	_	_	_	_	_	_	_
1	su	_	_	_	_	4	case	_	_	489	O	_
2	le	_	_	_	_	4	det	_	_	490	O	_
3	grandi	_	_	_	_	4	amod	_	_	491	O	_
4	questioni	_	_	_	_	0	root	_	_	492	O	_
5	,	_	_	_	_	8	punct	_	_	493	O	_
6-7	sulla	_	_	_	_	_	_	_	_	_	_	_
6	su	_	_	_	_	8	case	_	_	494	O	_
7	la	_	_	_	_	8	det	_	_	495	O	_
8	lotta	_	_	_	_	4	conj	_	_	496	O	_
9-10	al	_	_	_	_	_	_	_	_	_	_	_
9	a	_	_	_	_	11	case	_	_	497	O	_
10	il	_	_	_	_	11	det	_	_	498	O	_
11	terrorismo	_	_	_	_	8	nmod	_	_	499	O	_
12	,	_	_	_	_	15	punct	_	_	500	O	_
13-14	sull'	_	_	_	_	_	_	_	_	_	_	_
13	su	_	_	_	_	15	case	_	_	501	O	_
14	l'	_	_	_	_	15	det	_	_	502	O	_
15	immigrazione	_	_	_	_	4	conj	_	_	503	O	_
16	,	_	_	_	_	20	punct	_	_	504	O	_
17-18	sui	_	_	_	_	_	_	_	_	_	_	_
17	su	_	_	_	_	20	case	_	_	505	O	_
18	i	_	_	_	_	20	det	_	_	506	O	_
19	grandi	_	_	_	_	20	amod	_	_	507	O	_
20	processi	_	_	_	_	4	conj	_	_	508	O	_
21	di	_	_	_	_	22	case	_	_	509	O	_
22	pace	_	_	_	_	20	nmod	_	_	510	O	_
23	.	_	_	_	_	4	punct	_	_	511	O	_
# sent_id = 24
# text = Questo è il ruolo che l'Italia deve svolgere.
1	Questo	_	_	_	_	4	nsubj	_	_	512	O	_
2	è	_	_	_	_	4	cop	_	_	513	O	_
3	il	_	_	_	_	4	det	_	_	514	O	_
4	ruolo	_	_	_	_	0	root	_	_	515	O	_
5	che	_	_	_	_	9	obj	_	_	516	O	_
6	l'	_	_	_	_	7	det	_	_	517	O	_
7	Italia	_	_	_	_	9	nsubj	_	_	518	O	_
8	deve	_	_	_	_	9	aux	_	_	519	O	_
9	svolgere	_	_	_	_	4	acl:relcl	_	_	520	O	_
10	.	_	_	_	_	4	punct	_	_	521	O	_
# sent_id = 25
# text = L'Italia deve avere una politica estera assertiva, deve far sentire la propria voce in tutti i contesti, bilaterali e multilaterali (Applausi dei deputati del gruppo Lega-Salvini Premier).
1	L'	_	_	_	_	2	det	_	_	522	O	_
2	Italia	_	_	_	_	4	nsubj	_	_	523	O	_
3	deve	_	_	_	_	4	aux	_	_	524	O	_
4	avere	_	_	_	_	0	root	_	_	525	O	_
5	una	_	_	_	_	6	det	_	_	526	O	_
6	politica	_	_	_	_	4	obj	_	_	527	O	_
7	estera	_	_	_	_	6	amod	_	_	528	O	_
8	assertiva	_	_	_	_	6	amod	_	_	529	O	_
9	,	_	_	_	_	11	punct	_	_	530	O	_
10	deve	_	_	_	_	11	aux	_	_	531	O	_
11	far	_	_	_	_	4	conj	_	_	532	O	_
12	sentire	_	_	_	_	11	ccomp	_	_	533	O	_
13	la	_	_	_	_	15	det	_	_	534	O	_
14	propria	_	_	_	_	15	det:poss	_	_	535	O	_
15	voce	_	_	_	_	12	obj	_	_	536	O	_
16	in	_	_	_	_	19	case	_	_	537	O	_
17	tutti	_	_	_	_	19	det:predet	_	_	538	O	_
18	i	_	_	_	_	19	det	_	_	539	O	_
19	contesti	_	_	_	_	12	obl	_	_	540	O	_
20	,	_	_	_	_	19	punct	_	_	541	O	_
21	bilaterali	_	_	_	_	19	amod	_	_	542	O	_
22	e	_	_	_	_	23	cc	_	_	543	O	_
23	multilaterali	_	_	_	_	21	conj	_	_	544	O	_
24	(	_	_	_	_	25	punct	_	_	545	DESCR.	DESCR.
25	Applausi	_	_	_	_	19	nmod	_	_	546	DESCR.	DESCR.
26-27	dei	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	547	DESCR.	DESCR.
27	i	_	_	_	_	28	det	_	_	548	DESCR.	DESCR.
28	deputati	_	_	_	_	25	nmod	_	_	549	DESCR.	DESCR.
29-30	del	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	550	DESCR.	DESCR.
30	il	_	_	_	_	31	det	_	_	551	DESCR.	DESCR.
31	gruppo	_	_	_	_	28	nmod	_	_	552	DESCR.	DESCR.
32	Lega-Salvini	_	_	_	_	31	nmod	_	_	553	DESCR.	DESCR.
33	Premier	_	_	_	_	32	flat:name	_	_	554	DESCR.	DESCR.
34	)	_	_	_	_	25	punct	_	_	555	DESCR.	DESCR.
35	.	_	_	_	_	4	punct	_	_	556	O	_
# sent_id = 26
# text = Questo non ha fatto in questi anni, questo non è avvenuto.
1	Questo	_	_	_	_	4	nsubj	_	_	557	 	 
2	non	_	_	_	_	4	advmod	_	_	558	 	 
3	ha	_	_	_	_	4	aux	_	_	559	 	 
4	fatto	_	_	_	_	0	root	_	_	560	 	 
5	in	_	_	_	_	7	case	_	_	561	 	 
6	questi	_	_	_	_	7	det	_	_	562	 	 
7	anni	_	_	_	_	4	obl	_	_	563	 	 
8	,	_	_	_	_	12	punct	_	_	564	 	 
9	questo	_	_	_	_	12	nsubj	_	_	565	 	 
10	non	_	_	_	_	12	advmod	_	_	566	 	 
11	è	_	_	_	_	12	aux	_	_	567	 	 
12	avvenuto	_	_	_	_	4	conj	_	_	568	 	 
13	.	_	_	_	_	4	punct	_	_	569	 	 
# sent_id = 27
# text = Abbiamo gli strumenti per ingaggiare i russi, siamo anche presidenti di turno dell'Organizzazione per la sicurezza e la cooperazione in Europa, che lei ben conosce, Presidente del Consiglio.
1	Abbiamo	_	_	_	_	0	root	_	_	570	O	_
2	gli	_	_	_	_	3	det	_	_	571	O	_
3	strumenti	_	_	_	_	1	obj	_	_	572	O	_
4	per	_	_	_	_	5	mark	_	_	573	O	_
5	ingaggiare	_	_	_	_	3	acl	_	_	574	O	_
6	i	_	_	_	_	7	det	_	_	575	O	_
7	russi	_	_	_	_	5	obj	_	_	576	O	_
8	,	_	_	_	_	11	punct	_	_	577	O	_
9	siamo	_	_	_	_	11	cop	_	_	578	O	_
10	anche	_	_	_	_	11	advmod	_	_	579	O	_
11	presidenti	_	_	_	_	1	conj	_	_	580	O	_
12	di	_	_	_	_	13	case	_	_	581	O	_
13	turno	_	_	_	_	11	nmod	_	_	582	O	_
14-15	dell'	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	583	O	_
15	l'	_	_	_	_	16	det	_	_	584	O	_
16	Organizzazione	_	_	_	_	11	nmod	_	_	585	O	_
17	per	_	_	_	_	19	case	_	_	586	O	_
18	la	_	_	_	_	19	det	_	_	587	O	_
19	sicurezza	_	_	_	_	16	nmod	_	_	588	O	_
20	e	_	_	_	_	22	cc	_	_	589	O	_
21	la	_	_	_	_	22	det	_	_	590	O	_
22	cooperazione	_	_	_	_	19	conj	_	_	591	O	_
23	in	_	_	_	_	24	case	_	_	592	O	_
24	Europa	_	_	_	_	16	nmod	_	_	593	O	_
25	,	_	_	_	_	16	punct	_	_	594	O	_
26	che	_	_	_	_	29	obj	_	_	595	O	_
27	lei	_	_	_	_	29	nsubj	_	_	596	O	_
28	ben	_	_	_	_	29	advmod	_	_	597	O	_
29	conosce	_	_	_	_	16	acl:relcl	_	_	598	O	_
30	,	_	_	_	_	29	punct	_	_	599	O	_
31	Presidente	_	_	_	_	29	obl	_	_	600	O	_
32-33	del	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	601	O	_
33	il	_	_	_	_	34	det	_	_	602	O	_
34	Consiglio	_	_	_	_	31	nmod	_	_	603	O	_
35	.	_	_	_	_	1	punct	_	_	604	O	_
# sent_id = 28
# text = Noi vogliamo essere molto chiari: la Russia è un partner;
1	Noi	_	_	_	_	5	nsubj	_	_	605	O	_
2	vogliamo	_	_	_	_	5	aux	_	_	606	O	_
3	essere	_	_	_	_	5	cop	_	_	607	O	_
4	molto	_	_	_	_	5	advmod	_	_	608	O	_
5	chiari	_	_	_	_	0	root	_	_	609	O	_
6	:	_	_	_	_	11	punct	_	_	610	O	_
7	la	_	_	_	_	8	det	_	_	611	O	_
8	Russia	_	_	_	_	11	nsubj	_	_	612	O	_
9	è	_	_	_	_	11	cop	_	_	613	O	_
10	un	_	_	_	_	11	det	_	_	614	O	_
11	partner	_	_	_	_	5	parataxis	_	_	615	O	_
12	;	_	_	_	_	5	punct	_	_	616	O	_
# sent_id = 29
# text = la consideriamo parte della storia dell'Europa, lo ricordiamo, basta vedere dal Congresso di Vienna alle due guerre mondiali:
1	la	_	_	_	_	2	obj	_	_	617	O	_
2	consideriamo	_	_	_	_	0	root	_	_	618	O	_
3	parte	_	_	_	_	2	xcomp	_	_	619	O	_
4-5	della	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	620	O	_
5	la	_	_	_	_	6	det	_	_	621	O	_
6	storia	_	_	_	_	3	nmod	_	_	622	O	_
7-8	dell'	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	623	O	_
8	l'	_	_	_	_	9	det	_	_	624	O	_
9	Europa	_	_	_	_	6	nmod	_	_	625	O	_
10	,	_	_	_	_	2	punct	_	_	626	O	_
11	lo	_	_	_	_	12	obj	_	_	627	O	_
12	ricordiamo	_	_	_	_	2	parataxis	_	_	628	O	_
13	,	_	_	_	_	12	punct	_	_	629	O	_
14	basta	_	_	_	_	2	parataxis	_	_	630	O	_
15	vedere	_	_	_	_	14	csubj	_	_	631	O	_
16-17	dal	_	_	_	_	_	_	_	_	_	_	_
16	da	_	_	_	_	18	case	_	_	632	O	_
17	il	_	_	_	_	18	det	_	_	633	O	_
18	Congresso	_	_	_	_	15	obl	_	_	634	O	_
19	di	_	_	_	_	20	case	_	_	635	O	_
20	Vienna	_	_	_	_	18	nmod	_	_	636	O	_
21-22	alle	_	_	_	_	_	_	_	_	_	_	_
21	a	_	_	_	_	24	case	_	_	637	O	_
22	le	_	_	_	_	24	det	_	_	638	O	_
23	due	_	_	_	_	24	nummod	_	_	639	O	_
24	guerre	_	_	_	_	15	obl	_	_	640	O	_
25	mondiali	_	_	_	_	24	amod	_	_	641	O	_
26	:	_	_	_	_	2	punct	_	_	642	O	_
# sent_id = 30
# text = la Russia è parte della nostra storia, è inaccettabile che una parte dell'opinione pubblica, penso in particolare alla Gran Bretagna e agli Stati Uniti, torni a concetti di russofobia, che erano caratteristici dell'Ottocento e del grande gioco che avveniva in Asia tra l'Impero britannico e l'Impero russo.
1	la	_	_	_	_	2	det	_	_	643	O	_
2	Russia	_	_	_	_	4	nsubj	_	_	644	O	_
3	è	_	_	_	_	4	cop	_	_	645	O	_
4	parte	_	_	_	_	0	root	_	_	646	O	_
5-6	della	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	8	case	_	_	647	O	_
6	la	_	_	_	_	8	det	_	_	648	O	_
7	nostra	_	_	_	_	8	det:poss	_	_	649	O	_
8	storia	_	_	_	_	4	nmod	_	_	650	O	_
9	,	_	_	_	_	11	punct	_	_	651	O	_
10	è	_	_	_	_	11	cop	_	_	652	O	_
11	inaccettabile	_	_	_	_	4	conj	_	_	653	O	_
12	che	_	_	_	_	33	mark	_	_	654	O	_
13	una	_	_	_	_	14	det	_	_	655	O	_
14	parte	_	_	_	_	33	nsubj	_	_	656	O	_
15-16	dell'	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	657	O	_
16	l'	_	_	_	_	17	det	_	_	658	O	_
17	opinione	_	_	_	_	14	nmod	_	_	659	O	_
18	pubblica	_	_	_	_	17	amod	_	_	660	O	_
19	,	_	_	_	_	17	punct	_	_	661	O	_
20	penso	_	_	_	_	17	advcl	_	_	662	O	_
21	in	_	_	_	_	22	case	_	_	663	O	_
22	particolare	_	_	_	_	20	obl	_	_	664	O	_
23-24	alla	_	_	_	_	_	_	_	_	_	_	_
23	a	_	_	_	_	25	case	_	_	665	O	_
24	la	_	_	_	_	25	det	_	_	666	O	_
25	Gran	_	_	_	_	20	obl	_	_	667	O	_
26	Bretagna	_	_	_	_	25	flat:name	_	_	668	O	_
27	e	_	_	_	_	30	cc	_	_	669	O	_
28-29	agli	_	_	_	_	_	_	_	_	_	_	_
28	a	_	_	_	_	30	case	_	_	670	O	_
29	gli	_	_	_	_	30	det	_	_	671	O	_
30	Stati	_	_	_	_	25	conj	_	_	672	O	_
31	Uniti	_	_	_	_	30	flat:name	_	_	673	O	_
32	,	_	_	_	_	14	punct	_	_	674	O	_
33	torni	_	_	_	_	11	csubj	_	_	675	O	_
34	a	_	_	_	_	35	case	_	_	676	O	_
35	concetti	_	_	_	_	33	obl	_	_	677	O	_
36	di	_	_	_	_	37	case	_	_	678	O	_
37	russofobia	_	_	_	_	35	nmod	_	_	679	O	_
38	,	_	_	_	_	35	punct	_	_	680	O	_
39	che	_	_	_	_	41	nsubj	_	_	681	O	_
40	erano	_	_	_	_	41	cop	_	_	682	O	_
41	caratteristici	_	_	_	_	35	acl:relcl	_	_	683	O	_
42-43	dell'	_	_	_	_	_	_	_	_	_	_	_
42	di	_	_	_	_	44	case	_	_	684	O	_
43	l'	_	_	_	_	44	det	_	_	685	O	_
44	Ottocento	_	_	_	_	41	obl	_	_	686	O	_
45	e	_	_	_	_	49	cc	_	_	687	O	_
46-47	del	_	_	_	_	_	_	_	_	_	_	_
46	di	_	_	_	_	49	case	_	_	688	O	_
47	il	_	_	_	_	49	det	_	_	689	O	_
48	grande	_	_	_	_	49	amod	_	_	690	O	_
49	gioco	_	_	_	_	44	conj	_	_	691	O	_
50	che	_	_	_	_	51	nsubj	_	_	692	O	_
51	avveniva	_	_	_	_	49	acl:relcl	_	_	693	O	_
52	in	_	_	_	_	53	case	_	_	694	O	_
53	Asia	_	_	_	_	51	obl	_	_	695	O	_
54	tra	_	_	_	_	56	case	_	_	696	O	_
55	l'	_	_	_	_	56	det	_	_	697	O	_
56	Impero	_	_	_	_	51	obl	_	_	698	O	_
57	britannico	_	_	_	_	56	amod	_	_	699	O	_
58	e	_	_	_	_	60	cc	_	_	700	O	_
59	l'	_	_	_	_	60	det	_	_	701	O	_
60	Impero	_	_	_	_	56	conj	_	_	702	O	_
61	russo	_	_	_	_	60	amod	_	_	703	O	_
62	.	_	_	_	_	4	punct	_	_	704	O	_
# sent_id = 31
# text = La storia è andata avanti.
1	La	_	_	_	_	2	det	_	_	705	O	_
2	storia	_	_	_	_	4	nsubj	_	_	706	O	_
3	è	_	_	_	_	4	aux	_	_	707	O	_
4	andata	_	_	_	_	0	root	_	_	708	O	_
5	avanti	_	_	_	_	4	advmod	_	_	709	O	_
6	.	_	_	_	_	4	punct	_	_	710	O	_
# sent_id = 32
# text = La Russia è parte di questa storia, il che non vuol dire che, se noi dovessimo essere chiamati a una scelta di campo, non saremmo fedeli alla nostra Alleanza atlantica, dove siamo e vogliamo essere attivi.
1	La	_	_	_	_	2	det	_	_	711	 	 
2	Russia	_	_	_	_	4	nsubj	_	_	712	 	 
3	è	_	_	_	_	4	cop	_	_	713	 	 
4	parte	_	_	_	_	0	root	_	_	714	 	 
5	di	_	_	_	_	7	case	_	_	715	 	 
6	questa	_	_	_	_	7	det	_	_	716	 	 
7	storia	_	_	_	_	4	nmod	_	_	717	 	 
8	,	_	_	_	_	4	punct	_	_	718	 	 
9	il	_	_	_	_	10	det	_	_	719	 	 
10	che	_	_	_	_	13	nsubj	_	_	720	 	 
11	non	_	_	_	_	13	advmod	_	_	721	 	 
12	vuol	_	_	_	_	13	aux	_	_	722	 	 
13	dire	_	_	_	_	4	conj	_	_	723	 	 
14	che	_	_	_	_	29	mark	_	_	724	 	 
15	,	_	_	_	_	29	punct	_	_	725	 	 
16	se	_	_	_	_	20	mark	_	_	726	 	 
17	noi	_	_	_	_	20	nsubj:pass	_	_	727	 	 
18	dovessimo	_	_	_	_	20	aux	_	_	728	 	 
19	essere	_	_	_	_	20	aux:pass	_	_	729	 	 
20	chiamati	_	_	_	_	29	advcl	_	_	730	 	 
21	a	_	_	_	_	23	case	_	_	731	 	 
22	una	_	_	_	_	23	det	_	_	732	 	 
23	scelta	_	_	_	_	20	obl	_	_	733	 	 
24	di	_	_	_	_	25	case	_	_	734	 	 
25	campo	_	_	_	_	23	nmod	_	_	735	 	 
26	,	_	_	_	_	20	punct	_	_	736	 	 
27	non	_	_	_	_	29	advmod	_	_	737	 	 
28	saremmo	_	_	_	_	29	cop	_	_	738	 	 
29	fedeli	_	_	_	_	13	ccomp	_	_	739	 	 
30-31	alla	_	_	_	_	_	_	_	_	_	_	_
30	a	_	_	_	_	33	case	_	_	740	 	 
31	la	_	_	_	_	33	det	_	_	741	 	 
32	nostra	_	_	_	_	33	det:poss	_	_	742	 	 
33	Alleanza	_	_	_	_	29	obl	_	_	743	 	 
34	atlantica	_	_	_	_	33	amod	_	_	744	 	 
35	,	_	_	_	_	33	punct	_	_	745	 	 
36	dove	_	_	_	_	37	advmod	_	_	746	 	 
37	siamo	_	_	_	_	33	acl:relcl	_	_	747	 	 
