ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
20	abbiamo	_	_	_	_	18	acl:relcl	_	_	2776	O	_
21-22	al	_	_	_	_	_	_	_	_	_	_	_
21	a	_	_	_	_	23	case	_	_	2777	O	_
22	il	_	_	_	_	23	det	_	_	2778	O	_
23	momento	_	_	_	_	20	obl	_	_	2779	O	_
24	?	_	_	_	_	13	punct	_	_	2780	O	_
# sent_id = 63
# text = Gli enti locali hanno o non hanno un conflitto di interessi inscindibile, da una parte il regolatore e dall'altro il regolato?
1	Gli	_	_	_	_	2	det	_	_	2781	 	 
2	enti	_	_	_	_	4	nsubj	_	_	2782	 	 
3	locali	_	_	_	_	2	amod	_	_	2783	 	 
4	hanno	_	_	_	_	0	root	_	_	2784	 	 
5	o	_	_	_	_	7	cc	_	_	2785	 	 
6	non	_	_	_	_	7	advmod	_	_	2786	 	 
7	hanno	_	_	_	_	4	conj	_	_	2787	 	 
8	un	_	_	_	_	9	det	_	_	2788	 	 
9	conflitto	_	_	_	_	7	obj	_	_	2789	 	 
10	di	_	_	_	_	11	case	_	_	2790	 	 
11	interessi	_	_	_	_	9	nmod	_	_	2791	 	 
12	inscindibile	_	_	_	_	9	amod	_	_	2792	 	 
13	,	_	_	_	_	7	punct	_	_	2793	 	 
14	da	_	_	_	_	16	case	_	_	2794	 	 
15	una	_	_	_	_	16	det	_	_	2795	 	 
16	parte	_	_	_	_	18	nmod	_	_	2796	 	 
17	il	_	_	_	_	18	det	_	_	2797	 	 
18	regolatore	_	_	_	_	4	nsubj	_	_	2798	 	 
19	e	_	_	_	_	24	cc	_	_	2799	 	 
20-21	dall'	_	_	_	_	_	_	_	_	_	_	_
20	da	_	_	_	_	22	case	_	_	2800	 	 
21	l'	_	_	_	_	22	det	_	_	2801	 	 
22	altro	_	_	_	_	18	conj	_	_	2802	 	 
23	il	_	_	_	_	24	det	_	_	2803	 	 
24	regolato	_	_	_	_	18	conj	_	_	2804	 	 
25	?	_	_	_	_	4	punct	_	_	2805	 	 
# sent_id = 64
# text = È ottimale l'assetto doppio di regolamentazione per l'idrico e i rifiuti, secondo cui abbiamo un'Autorità nazionale che stabilisce un metodo tariffario e tante autorità locali a loro volta soggette a doppia asimmetria, informativa e di dimensione, nei confronti delle gestioni locali?
1	È	_	_	_	_	2	cop	_	_	2806	O	_
2	ottimale	_	_	_	_	0	root	_	_	2807	O	_
3	l'	_	_	_	_	4	det	_	_	2808	O	_
4	assetto	_	_	_	_	2	nsubj	_	_	2809	O	_
5	doppio	_	_	_	_	4	amod	_	_	2810	O	_
6	di	_	_	_	_	7	case	_	_	2811	O	_
7	regolamentazione	_	_	_	_	4	nmod	_	_	2812	O	_
8	per	_	_	_	_	10	case	_	_	2813	O	_
9	l'	_	_	_	_	10	det	_	_	2814	O	_
10	idrico	_	_	_	_	4	nmod	_	_	2815	O	_
11	e	_	_	_	_	13	cc	_	_	2816	O	_
12	i	_	_	_	_	13	det	_	_	2817	O	_
13	rifiuti	_	_	_	_	10	conj	_	_	2818	O	_
14	,	_	_	_	_	4	punct	_	_	2819	O	_
15	secondo	_	_	_	_	16	case	_	_	2820	O	_
16	cui	_	_	_	_	17	obl	_	_	2821	O	_
17	abbiamo	_	_	_	_	4	acl:relcl	_	_	2822	O	_
18	un'	_	_	_	_	19	det	_	_	2823	O	_
19	Autorità	_	_	_	_	17	obj	_	_	2824	O	_
20	nazionale	_	_	_	_	19	amod	_	_	2825	O	_
21	che	_	_	_	_	22	nsubj	_	_	2826	O	_
22	stabilisce	_	_	_	_	19	acl:relcl	_	_	2827	O	_
23	un	_	_	_	_	24	det	_	_	2828	O	_
24	metodo	_	_	_	_	22	obj	_	_	2829	O	_
25	tariffario	_	_	_	_	24	amod	_	_	2830	O	_
26	e	_	_	_	_	28	cc	_	_	2831	O	_
27	tante	_	_	_	_	28	det	_	_	2832	O	_
28	autorità	_	_	_	_	19	conj	_	_	2833	O	_
29	locali	_	_	_	_	28	amod	_	_	2834	O	_
30	a	_	_	_	_	32	case	_	_	2835	O	_
31	loro	_	_	_	_	32	det:poss	_	_	2836	O	_
32	volta	_	_	_	_	28	nmod	_	_	2837	O	_
33	soggette	_	_	_	_	28	amod	_	_	2838	O	_
34	a	_	_	_	_	36	case	_	_	2839	O	_
35	doppia	_	_	_	_	36	amod	_	_	2840	O	_
36	asimmetria	_	_	_	_	33	obl	_	_	2841	O	_
37	,	_	_	_	_	36	punct	_	_	2842	O	_
38	informativa	_	_	_	_	36	amod	_	_	2843	O	_
39	e	_	_	_	_	41	cc	_	_	2844	O	_
40	di	_	_	_	_	41	case	_	_	2845	O	_
41	dimensione	_	_	_	_	38	conj	_	_	2846	O	_
42	,	_	_	_	_	33	punct	_	_	2847	O	_
43-44	nei	_	_	_	_	_	_	_	_	_	_	_
43	in	_	_	_	_	45	case	_	_	2848	O	_
44	i	_	_	_	_	45	det	_	_	2849	O	_
45	confronti	_	_	_	_	33	obl	_	_	2850	O	_
46-47	delle	_	_	_	_	_	_	_	_	_	_	_
46	di	_	_	_	_	48	case	_	_	2851	O	_
47	le	_	_	_	_	48	det	_	_	2852	O	_
48	gestioni	_	_	_	_	45	nmod	_	_	2853	O	_
49	locali	_	_	_	_	48	amod	_	_	2854	O	_
50	?	_	_	_	_	2	punct	_	_	2855	O	_
# sent_id = 65
# text = E, rispetto al settore idrico, come risolviamo il tema delle perdite di rete, che ancora sono superiori al 30 per cento, ma addirittura sopra al 50 per cento, in molte parti d'Italia?
1	E	_	_	_	_	10	cc	_	_	2856	O	_
2	,	_	_	_	_	6	punct	_	_	2857	O	_
3	rispetto	_	_	_	_	6	case	_	_	2858	O	_
4-5	al	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	3	fixed	_	_	2859	O	_
5	il	_	_	_	_	6	det	_	_	2860	O	_
6	settore	_	_	_	_	10	obl	_	_	2861	O	_
7	idrico	_	_	_	_	6	amod	_	_	2862	O	_
8	,	_	_	_	_	6	punct	_	_	2863	O	_
9	come	_	_	_	_	10	advmod	_	_	2864	O	_
10	risolviamo	_	_	_	_	0	root	_	_	2865	O	_
11	il	_	_	_	_	12	det	_	_	2866	O	_
12	tema	_	_	_	_	10	obj	_	_	2867	O	_
13-14	delle	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	2868	O	_
14	le	_	_	_	_	15	det	_	_	2869	O	_
15	perdite	_	_	_	_	12	nmod	_	_	2870	O	_
16	di	_	_	_	_	17	case	_	_	2871	O	_
17	rete	_	_	_	_	15	nmod	_	_	2872	O	_
18	,	_	_	_	_	15	punct	_	_	2873	O	_
19	che	_	_	_	_	22	nsubj	_	_	2874	O	_
20	ancora	_	_	_	_	22	advmod	_	_	2875	O	_
21	sono	_	_	_	_	22	cop	_	_	2876	O	_
22	superiori	_	_	_	_	15	acl:relcl	_	_	2877	O	_
23-24	al	_	_	_	_	_	_	_	_	_	_	_
23	a	_	_	_	_	25	case	_	_	2878	O	_
24	il	_	_	_	_	25	det	_	_	2879	O	_
25	30	_	_	_	_	22	obl	_	_	2880	O	_
26	per	_	_	_	_	27	case	_	_	2881	O	_
27	cento	_	_	_	_	25	nummod	_	_	2882	O	_
28	,	_	_	_	_	34	punct	_	_	2883	O	_
29	ma	_	_	_	_	34	cc	_	_	2884	O	_
30	addirittura	_	_	_	_	34	advmod	_	_	2885	O	_
31	sopra	_	_	_	_	34	case	_	_	2886	O	_
32-33	al	_	_	_	_	_	_	_	_	_	_	_
32	a	_	_	_	_	31	fixed	_	_	2887	O	_
33	il	_	_	_	_	34	det	_	_	2888	O	_
34	50	_	_	_	_	25	conj	_	_	2889	O	_
35	per	_	_	_	_	36	case	_	_	2890	O	_
36	cento	_	_	_	_	34	nummod	_	_	2891	O	_
37	,	_	_	_	_	22	punct	_	_	2892	O	_
38	in	_	_	_	_	40	case	_	_	2893	O	_
39	molte	_	_	_	_	40	det	_	_	2894	O	_
40	parti	_	_	_	_	22	obl	_	_	2895	O	_
41	d'	_	_	_	_	42	case	_	_	2896	O	_
42	Italia	_	_	_	_	40	nmod	_	_	2897	O	_
43	?	_	_	_	_	10	punct	_	_	2898	O	_
# sent_id = 66
# text = Questi io credo siano i veri temi sul tappeto, non una battaglia ideologica che è durata sette anni sulla base di considerazioni spesso non accurate o spesso, in altri termini, viziate da ragionamenti ideologici.
1	Questi	_	_	_	_	3	nsubj	_	_	2899	 	 
2	io	_	_	_	_	3	nsubj	_	_	2900	 	 
3	credo	_	_	_	_	0	root	_	_	2901	 	 
4	siano	_	_	_	_	7	cop	_	_	2902	 	 
5	i	_	_	_	_	7	det	_	_	2903	 	 
6	veri	_	_	_	_	7	amod	_	_	2904	 	 
7	temi	_	_	_	_	3	ccomp	_	_	2905	 	 
8-9	sul	_	_	_	_	_	_	_	_	_	_	_
8	su	_	_	_	_	10	case	_	_	2906	 	 
9	il	_	_	_	_	10	det	_	_	2907	 	 
10	tappeto	_	_	_	_	7	nmod	_	_	2908	 	 
11	,	_	_	_	_	14	punct	_	_	2909	 	 
12	non	_	_	_	_	14	advmod	_	_	2910	 	 
13	una	_	_	_	_	14	det	_	_	2911	 	 
14	battaglia	_	_	_	_	7	conj	_	_	2912	 	 
15	ideologica	_	_	_	_	14	amod	_	_	2913	 	 
16	che	_	_	_	_	18	nsubj	_	_	2914	 	 
17	è	_	_	_	_	18	aux	_	_	2915	 	 
18	durata	_	_	_	_	14	acl:relcl	_	_	2916	 	 
19	sette	_	_	_	_	20	nummod	_	_	2917	 	 
20	anni	_	_	_	_	18	obl	_	_	2918	 	 
21-22	sulla	_	_	_	_	_	_	_	_	_	_	_
21	su	_	_	_	_	23	case	_	_	2919	 	 
22	la	_	_	_	_	23	det	_	_	2920	 	 
23	base	_	_	_	_	18	obl	_	_	2921	 	 
24	di	_	_	_	_	25	case	_	_	2922	 	 
25	considerazioni	_	_	_	_	23	nmod	_	_	2923	 	 
26	spesso	_	_	_	_	28	advmod	_	_	2924	 	 
27	non	_	_	_	_	28	advmod	_	_	2925	 	 
28	accurate	_	_	_	_	25	amod	_	_	2926	 	 
29	o	_	_	_	_	36	cc	_	_	2927	 	 
30	spesso	_	_	_	_	36	advmod	_	_	2928	 	 
31	,	_	_	_	_	30	punct	_	_	2929	 	 
32	in	_	_	_	_	34	case	_	_	2930	 	 
33	altri	_	_	_	_	34	amod	_	_	2931	 	 
34	termini	_	_	_	_	36	obl	_	_	2932	 	 
35	,	_	_	_	_	34	punct	_	_	2933	 	 
36	viziate	_	_	_	_	28	conj	_	_	2934	 	 
37	da	_	_	_	_	38	case	_	_	2935	 	 
38	ragionamenti	_	_	_	_	36	obl:agent	_	_	2936	 	 
39	ideologici	_	_	_	_	38	amod	_	_	2937	 	 
40	.	_	_	_	_	3	punct	_	_	2938	 	 
# sent_id = 67
# text = Comunque la vogliamo mettere, niente di tutto questo purtroppo è oggetto del provvedimento in discussione.
1	Comunque	_	_	_	_	4	advmod	_	_	2939	 	 
2	la	_	_	_	_	4	obj	_	_	2940	 	 
3	vogliamo	_	_	_	_	4	aux	_	_	2941	 	 
4	mettere	_	_	_	_	0	root	_	_	2942	 	 
5	,	_	_	_	_	12	punct	_	_	2943	 	 
6	niente	_	_	_	_	12	nsubj	_	_	2944	 	 
7	di	_	_	_	_	9	case	_	_	2945	 	 
8	tutto	_	_	_	_	9	det	_	_	2946	 	 
9	questo	_	_	_	_	6	nmod	_	_	2947	 	 
10	purtroppo	_	_	_	_	12	advmod	_	_	2948	 	 
11	è	_	_	_	_	12	cop	_	_	2949	 	 
12	oggetto	_	_	_	_	4	conj	_	_	2950	 	 
13-14	del	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	2951	 	 
14	il	_	_	_	_	15	det	_	_	2952	 	 
15	provvedimento	_	_	_	_	12	nmod	_	_	2953	 	 
16	in	_	_	_	_	17	case	_	_	2954	 	 
17	discussione	_	_	_	_	15	nmod	_	_	2955	 	 
18	.	_	_	_	_	4	punct	_	_	2956	 	 
# sent_id = 68
# text = Stiamo semplicemente cercando di garantire la continuità della funzione essenziale di regolamentazione che - ripeto e chiudo - a mio parere è stata troppo maltrattata dal dibattito pubblico che, scegliendo di concentrarsi su altro, fallisce la missione di analizzare i veri problemi e, come sarebbe nostro dovere, provare a immaginare soluzioni non solo di breve ma anche di medio e di lungo periodo (Applausi dei deputati del gruppo Partito Democratico).
1	Stiamo	_	_	_	_	3	aux	_	_	2957	 	 
2	semplicemente	_	_	_	_	3	advmod	_	_	2958	 	 
3	cercando	_	_	_	_	0	root	_	_	2959	 	 
4	di	_	_	_	_	5	mark	_	_	2960	 	 
5	garantire	_	_	_	_	3	xcomp	_	_	2961	 	 
6	la	_	_	_	_	7	det	_	_	2962	 	 
7	continuità	_	_	_	_	5	obj	_	_	2963	 	 
8-9	della	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	2964	 	 
9	la	_	_	_	_	10	det	_	_	2965	 	 
10	funzione	_	_	_	_	7	nmod	_	_	2966	 	 
11	essenziale	_	_	_	_	10	amod	_	_	2967	 	 
12	di	_	_	_	_	13	case	_	_	2968	 	 
13	regolamentazione	_	_	_	_	10	nmod	_	_	2969	 	 
14	che	_	_	_	_	26	nsubj:pass	_	_	2970	 	 
15	-	_	_	_	_	16	punct	_	_	2971	 	 
16	ripeto	_	_	_	_	26	advcl	_	_	2972	 	 
17	e	_	_	_	_	18	cc	_	_	2973	 	 
18	chiudo	_	_	_	_	16	conj	_	_	2974	 	 
19	-	_	_	_	_	16	punct	_	_	2975	 	 
20	a	_	_	_	_	22	case	_	_	2976	 	 
21	mio	_	_	_	_	22	det:poss	_	_	2977	 	 
22	parere	_	_	_	_	26	obl	_	_	2978	 	 
23	è	_	_	_	_	26	aux	_	_	2979	 	 
24	stata	_	_	_	_	26	aux:pass	_	_	2980	 	 
25	troppo	_	_	_	_	26	advmod	_	_	2981	 	 
26	maltrattata	_	_	_	_	10	acl:relcl	_	_	2982	 	 
27-28	dal	_	_	_	_	_	_	_	_	_	_	_
27	da	_	_	_	_	29	case	_	_	2983	 	 
28	il	_	_	_	_	29	det	_	_	2984	 	 
29	dibattito	_	_	_	_	26	obl:agent	_	_	2985	 	 
30	pubblico	_	_	_	_	29	amod	_	_	2986	 	 
31	che	_	_	_	_	40	nsubj	_	_	2987	 	 
32	,	_	_	_	_	31	punct	_	_	2988	 	 
33	scegliendo	_	_	_	_	40	advcl	_	_	2989	 	 
34	di	_	_	_	_	35	mark	_	_	2990	 	 
35-36	concentrarsi	_	_	_	_	_	_	_	_	_	_	_
35	concentrar	_	_	_	_	33	xcomp	_	_	2991	 	 
36	si	_	_	_	_	35	expl	_	_	2992	 	 
37	su	_	_	_	_	38	case	_	_	2993	 	 
38	altro	_	_	_	_	35	obl	_	_	2994	 	 
39	,	_	_	_	_	33	punct	_	_	2995	 	 
40	fallisce	_	_	_	_	29	acl:relcl	_	_	2996	 	 
41	la	_	_	_	_	42	det	_	_	2997	 	 
42	missione	_	_	_	_	40	obj	_	_	2998	 	 
43	di	_	_	_	_	44	mark	_	_	2999	 	 
44	analizzare	_	_	_	_	42	acl	_	_	3000	 	 
45	i	_	_	_	_	47	det	_	_	3001	 	 
46	veri	_	_	_	_	47	amod	_	_	3002	 	 
47	problemi	_	_	_	_	44	obj	_	_	3003	 	 
48	e	_	_	_	_	55	cc	_	_	3004	 	 
49	,	_	_	_	_	55	punct	_	_	3005	 	 
50	come	_	_	_	_	53	mark	_	_	3006	 	 
51	sarebbe	_	_	_	_	53	cop	_	_	3007	 	 
52	nostro	_	_	_	_	53	det:poss	_	_	3008	 	 
53	dovere	_	_	_	_	55	advcl	_	_	3009	 	 
54	,	_	_	_	_	53	punct	_	_	3010	 	 
55	provare	_	_	_	_	40	conj	_	_	3011	 	 
56	a	_	_	_	_	57	mark	_	_	3012	 	 
57	immaginare	_	_	_	_	55	xcomp	_	_	3013	 	 
58	soluzioni	_	_	_	_	57	obj	_	_	3014	 	 
59	non	_	_	_	_	60	advmod	_	_	3015	 	 
60	solo	_	_	_	_	62	advmod	_	_	3016	 	 
61	di	_	_	_	_	62	case	_	_	3017	 	 
62	breve	_	_	_	_	58	nmod	_	_	3018	 	 
63	ma	_	_	_	_	70	cc	_	_	3019	 	 
64	anche	_	_	_	_	70	advmod	_	_	3020	 	 
65	di	_	_	_	_	70	case	_	_	3021	 	 
66	medio	_	_	_	_	62	conj	_	_	3022	 	 
67	e	_	_	_	_	70	cc	_	_	3023	 	 
68	di	_	_	_	_	70	case	_	_	3024	 	 
69	lungo	_	_	_	_	66	conj	_	_	3025	 	 
70	periodo	_	_	_	_	62	conj	_	_	3026	 	 
71	(	_	_	_	_	72	punct	_	_	3027	DESCR.	DESCR.
72	Applausi	_	_	_	_	58	nmod	_	_	3028	DESCR.	DESCR.
73-74	dei	_	_	_	_	_	_	_	_	_	_	_
73	di	_	_	_	_	75	case	_	_	3029	DESCR.	DESCR.
74	i	_	_	_	_	75	det	_	_	3030	DESCR.	DESCR.
75	deputati	_	_	_	_	72	nmod	_	_	3031	DESCR.	DESCR.
76-77	del	_	_	_	_	_	_	_	_	_	_	_
76	di	_	_	_	_	78	case	_	_	3032	DESCR.	DESCR.
77	il	_	_	_	_	78	det	_	_	3033	DESCR.	DESCR.
78	gruppo	_	_	_	_	75	nmod	_	_	3034	DESCR.	DESCR.
79	Partito	_	_	_	_	78	nmod	_	_	3035	DESCR.	DESCR.
80	Democratico	_	_	_	_	79	flat:name	_	_	3036	DESCR.	DESCR.
81	)	_	_	_	_	72	punct	_	_	3037	DESCR.	DESCR.
82	.	_	_	_	_	3	punct	_	_	3038	 	 
# INTERVENTO NUMERO 13
# id="tit00060.sub00010.int00050" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = È iscritta a parlare l'onorevole Bartolozzi.
1	È	_	_	_	_	2	aux:pass	_	_	1	O	_
2	iscritta	_	_	_	_	0	root	_	_	2	O	_
3	a	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	l'	_	_	_	_	6	det	_	_	5	O	_
6	onorevole	_	_	_	_	2	nsubj:pass	_	_	6	O	_
7	Bartolozzi	_	_	_	_	6	nmod	_	_	7	O	_
8	.	_	_	_	_	2	punct	_	_	8	O	_
# sent_id = 2
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	9	O	_
2	ha	_	_	_	_	0	root	_	_	10	O	_
3	facoltà	_	_	_	_	2	obj	_	_	11	O	_
4	.	_	_	_	_	2	punct	_	_	12	O	_
# INTERVENTO NUMERO 14
# id="tit00060.sub00010.int00060" cognomeNome="BARTOLOZZI Giusi" partito="(FI)"
# sent_id = 1
# text = Grazie, Presidente.
1	Grazie	_	_	_	_	0	root	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	Presidente	_	_	_	_	1	vocative	_	_	3	O	_
4	.	_	_	_	_	1	punct	_	_	4	O	_
# sent_id = 2
# text = Signor Presidente, onorevoli colleghi, come appena detto dal collega Marattin, il primo provvedimento che approda in Aula nella Legislatura XVIII si presenta quasi come un atto dovuto: la proroga dei componenti di un organismo collegiale indipendente quale quello dell'Autorità di regolazione per energia, reti e ambiente, istituito con la legge n. 481 del 1995 con il compito di tutelare gli interessi dei consumatori e di promuovere la concorrenza, l'efficienza e la diffusione di servizi con adeguati livelli di qualità attraverso l'attività di regolazione e controllo.
1	Signor	_	_	_	_	27	vocative	_	_	5	O	_
2	Presidente	_	_	_	_	1	compound	_	_	6	O	_
3	,	_	_	_	_	1	punct	_	_	7	O	_
4	onorevoli	_	_	_	_	5	amod	_	_	8	O	_
5	colleghi	_	_	_	_	27	vocative	_	_	9	O	_
6	,	_	_	_	_	5	punct	_	_	10	O	_
7	come	_	_	_	_	9	mark	_	_	11	O	_
8	appena	_	_	_	_	9	advmod	_	_	12	O	_
9	detto	_	_	_	_	27	advcl	_	_	13	O	_
10-11	dal	_	_	_	_	_	_	_	_	_	_	_
10	da	_	_	_	_	12	case	_	_	14	O	_
11	il	_	_	_	_	12	det	_	_	15	O	_
12	collega	_	_	_	_	9	obl:agent	_	_	16	O	_
13	Marattin	_	_	_	_	12	nmod	_	_	17	O	_
14	,	_	_	_	_	9	punct	_	_	18	O	_
15	il	_	_	_	_	17	det	_	_	19	O	_
16	primo	_	_	_	_	17	amod	_	_	20	O	_
17	provvedimento	_	_	_	_	27	nsubj	_	_	21	O	_
18	che	_	_	_	_	19	nsubj	_	_	22	O	_
19	approda	_	_	_	_	17	acl:relcl	_	_	23	O	_
20	in	_	_	_	_	21	case	_	_	24	O	_
21	Aula	_	_	_	_	19	obl	_	_	25	O	_
22-23	nella	_	_	_	_	_	_	_	_	_	_	_
22	in	_	_	_	_	24	case	_	_	26	O	_
23	la	_	_	_	_	24	det	_	_	27	O	_
24	Legislatura	_	_	_	_	19	obl	_	_	28	O	_
25	XVIII	_	_	_	_	24	amod	_	_	29	O	_
26	si	_	_	_	_	27	expl	_	_	30	O	_
27	presenta	_	_	_	_	0	root	_	_	31	O	_
28	quasi	_	_	_	_	31	advmod	_	_	32	O	_
29	come	_	_	_	_	31	case	_	_	33	O	_
30	un	_	_	_	_	31	det	_	_	34	O	_
31	atto	_	_	_	_	27	obl	_	_	35	O	_
32	dovuto	_	_	_	_	31	amod	_	_	36	O	_
33	:	_	_	_	_	27	punct	_	_	37	O	_
34	la	_	_	_	_	35	det	_	_	38	O	_
35	proroga	_	_	_	_	27	obl	_	_	39	O	_
36-37	dei	_	_	_	_	_	_	_	_	_	_	_
36	di	_	_	_	_	38	case	_	_	40	O	_
37	i	_	_	_	_	38	det	_	_	41	O	_
38	componenti	_	_	_	_	35	nmod	_	_	42	O	_
39	di	_	_	_	_	41	case	_	_	43	O	_
40	un	_	_	_	_	41	det	_	_	44	O	_
41	organismo	_	_	_	_	38	nmod	_	_	45	O	_
42	collegiale	_	_	_	_	41	amod	_	_	46	O	_
43	indipendente	_	_	_	_	41	amod	_	_	47	O	_
44	quale	_	_	_	_	45	case	_	_	48	O	_
45	quello	_	_	_	_	41	nmod	_	_	49	O	_
46-47	dell'	_	_	_	_	_	_	_	_	_	_	_
46	di	_	_	_	_	48	case	_	_	50	O	_
47	l'	_	_	_	_	48	det	_	_	51	O	_
48	Autorità	_	_	_	_	45	nmod	_	_	52	O	_
49	di	_	_	_	_	50	case	_	_	53	O	_
50	regolazione	_	_	_	_	48	nmod	_	_	54	O	_
51	per	_	_	_	_	52	case	_	_	55	O	_
52	energia	_	_	_	_	48	nmod	_	_	56	O	_
53	,	_	_	_	_	54	punct	_	_	57	O	_
54	reti	_	_	_	_	52	conj	_	_	58	O	_
55	e	_	_	_	_	56	cc	_	_	59	O	_
56	ambiente	_	_	_	_	52	conj	_	_	60	O	_
57	,	_	_	_	_	41	punct	_	_	61	O	_
58	istituito	_	_	_	_	41	acl	_	_	62	O	_
59	con	_	_	_	_	61	case	_	_	63	O	_
60	la	_	_	_	_	61	det	_	_	64	O	_
61	legge	_	_	_	_	58	obl	_	_	65	O	_
62	n.	_	_	_	_	61	nmod	_	_	66	O	_
63	481	_	_	_	_	62	nummod	_	_	67	O	_
64-65	del	_	_	_	_	_	_	_	_	_	_	_
64	di	_	_	_	_	66	case	_	_	68	O	_
65	il	_	_	_	_	66	det	_	_	69	O	_
66	1995	_	_	_	_	62	nmod	_	_	70	O	_
67	con	_	_	_	_	69	case	_	_	71	O	_
68	il	_	_	_	_	69	det	_	_	72	O	_
69	compito	_	_	_	_	58	obl	_	_	73	O	_
70	di	_	_	_	_	71	mark	_	_	74	O	_
71	tutelare	_	_	_	_	69	acl	_	_	75	O	_
72	gli	_	_	_	_	73	det	_	_	76	O	_
73	interessi	_	_	_	_	71	obj	_	_	77	O	_
74-75	dei	_	_	_	_	_	_	_	_	_	_	_
74	di	_	_	_	_	76	case	_	_	78	O	_
75	i	_	_	_	_	76	det	_	_	79	O	_
76	consumatori	_	_	_	_	73	nmod	_	_	80	O	_
77	e	_	_	_	_	79	cc	_	_	81	O	_
78	di	_	_	_	_	79	mark	_	_	82	O	_
79	promuovere	_	_	_	_	71	conj	_	_	83	O	_
80	la	_	_	_	_	81	det	_	_	84	O	_
81	concorrenza	_	_	_	_	79	obj	_	_	85	O	_
82	,	_	_	_	_	84	punct	_	_	86	O	_
83	l'	_	_	_	_	84	det	_	_	87	O	_
84	efficienza	_	_	_	_	81	conj	_	_	88	O	_
85	e	_	_	_	_	87	cc	_	_	89	O	_
86	la	_	_	_	_	87	det	_	_	90	O	_
87	diffusione	_	_	_	_	81	conj	_	_	91	O	_
88	di	_	_	_	_	89	case	_	_	92	O	_
89	servizi	_	_	_	_	87	nmod	_	_	93	O	_
90	con	_	_	_	_	92	case	_	_	94	O	_
91	adeguati	_	_	_	_	92	amod	_	_	95	O	_
92	livelli	_	_	_	_	79	obl	_	_	96	O	_
93	di	_	_	_	_	94	case	_	_	97	O	_
94	qualità	_	_	_	_	92	nmod	_	_	98	O	_
95	attraverso	_	_	_	_	97	case	_	_	99	O	_
96	l'	_	_	_	_	97	det	_	_	100	O	_
97	attività	_	_	_	_	79	obl	_	_	101	O	_
98	di	_	_	_	_	99	case	_	_	102	O	_
99	regolazione	_	_	_	_	97	nmod	_	_	103	O	_
100	e	_	_	_	_	101	cc	_	_	104	O	_
101	controllo	_	_	_	_	99	conj	_	_	105	O	_
102	.	_	_	_	_	27	punct	_	_	106	O	_
# sent_id = 3
# text = L'oggetto del decreto-legge al nostro esame è dunque assolutamente dirimente per l'esistenza e l'operatività della stessa Autorità che, senza questa disposizione, non potrebbe più svolgere il proprio compito con evidente pregiudizio per un settore delicato del comparto dei servizi pubblici e la tutela di interessi primari tra i quali quelli dei cittadini.
1	L'	_	_	_	_	2	det	_	_	107	 	 
2	oggetto	_	_	_	_	15	nsubj	_	_	108	 	 
3-4	del	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	109	 	 
4	il	_	_	_	_	5	det	_	_	110	 	 
5	decreto	_	_	_	_	2	nmod	_	_	111	 	 
6	-	_	_	_	_	5	punct	_	_	112	 	 
7	legge	_	_	_	_	5	compound	_	_	113	 	 
8-9	al	_	_	_	_	_	_	_	_	_	_	_
8	a	_	_	_	_	11	case	_	_	114	 	 
9	il	_	_	_	_	11	det	_	_	115	 	 
10	nostro	_	_	_	_	11	det:poss	_	_	116	 	 
11	esame	_	_	_	_	5	nmod	_	_	117	 	 
12	è	_	_	_	_	15	cop	_	_	118	 	 
13	dunque	_	_	_	_	15	advmod	_	_	119	 	 
14	assolutamente	_	_	_	_	15	advmod	_	_	120	 	 
15	dirimente	_	_	_	_	0	root	_	_	121	 	 
16	per	_	_	_	_	18	case	_	_	122	 	 
17	l'	_	_	_	_	18	det	_	_	123	 	 
18	esistenza	_	_	_	_	15	obl	_	_	124	 	 
19	e	_	_	_	_	21	cc	_	_	125	 	 
20	l'	_	_	_	_	21	det	_	_	126	 	 
21	operatività	_	_	_	_	18	conj	_	_	127	 	 
22-23	della	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	25	case	_	_	128	 	 
23	la	_	_	_	_	25	det	_	_	129	 	 
24	stessa	_	_	_	_	25	amod	_	_	130	 	 
25	Autorità	_	_	_	_	21	nmod	_	_	131	 	 
26	che	_	_	_	_	35	nsubj	_	_	132	 	 
27	,	_	_	_	_	26	punct	_	_	133	 	 
28	senza	_	_	_	_	30	case	_	_	134	 	 
29	questa	_	_	_	_	30	det	_	_	135	 	 
30	disposizione	_	_	_	_	35	obl	_	_	136	 	 
